100 9900
15 70 36.832156
15 71 76.922020
15 72 28.134337
15 73 30.077137
15 74 2.916868
15 75 57.631341
15 76 74.840369
15 77 79.439640
15 78 15.190564
15 79 31.198289
15 80 96.448363
15 81 0.334389
15 82 14.432919
15 83 55.868259
15 84 19.762042
15 85 55.782367
15 86 26.174167
15 87 87.438747
15 88 64.930543
15 89 58.518041
15 90 1.240419
15 91 76.264687
15 92 58.414859
15 93 70.283753
15 94 29.056406
15 95 62.827650
15 96 18.646082
15 97 24.829876
15 98 26.821498
15 99 75.595091
16 0 44.688597
16 1 59.059831
16 2 34.725652
16 3 25.227893
16 4 73.084593
16 5 47.403577
16 6 15.047640
16 7 45.151452
16 8 93.544572
16 9 60.772720
16 10 61.278804
16 11 50.087598
16 12 30.261806
16 13 13.344936
16 14 72.341271
16 15 71.351662
16 17 2.366987
16 18 17.944893
16 19 36.520388
16 20 80.551074
16 21 74.402570
16 22 43.933448
16 23 99.906916
16 24 31.778818
16 25 95.684627
16 26 60.286366
16 27 64.945293
16 28 36.477238
16 29 6.033276
16 30 50.938391
16 31 76.110058
16 32 34.854553
16 33 54.591045
16 34 9.487971
16 35 1.783301
16 36 43.068634
16 37 38.311832
16 38 56.002551
16 39 14.081838
16 40 36.349510
16 41 17.191357
16 42 69.933798
16 43 1.683484
16 44 74.814157
16 45 4.423322
16 46 100.046690
16 47 24.627705
16 48 90.934130
16 49 61.403778
16 50 94.785967
16 51 34.616621
16 52 35.448656
16 53 49.869436
16 54 94.647884
16 55 39.518139
16 56 21.972818
16 57 6.444010
16 58 41.894835
16 59 86.573786
16 60 19.632475
16 61 8.479860
16 62 92.344876
16 63 75.239594
16 64 17.764655
16 65 94.320630
16 66 58.987758
16 67 87.639157
16 68 27.054105
16 69 85.973681
16 70 77.823555
16 71 42.283754
16 72 87.433777
16 73 37.669576
16 74 62.589566
16 75 35.015260
16 76 24.659054
16 77 99.898994
16 78 6.935669
16 79 30.053264
16 80 34.672511
16 81 45.255881
16 82 0.127818
16 83 3.578707
16 84 77.708071
16 85 49.778787
16 86 45.503944
16 87 22.462015
16 88 32.540453
16 89 61.470751
16 90 9.676033
16 91 61.544581
16 92 95.367816
16 93 16.291256
16 94 84.866677
16 95 24.308164
16 96 7.522549
16 97 81.152155
16 98 16.787954
16 99 33.817596
17 0 61.537165
17 1 13.312684
17 2 36.114976
17 3 3.497957
17 4 66.049356
17 5 26.057000
17 6 32.876030
17 7 80.608136
17 8 46.612192
17 9 41.650961
17 10 29.975738
17 11 79.198527
17 12 21.682572
17 13 94.313067
17 14 44.587184
17 15 83.891329
17 16 20.893027
17 18 18.297943
17 19 74.293515
17 20 10.997761
17 21 6.168983
17 22 19.178781
17 23 8.629042
17 24 59.287242
17 25 15.335681
17 26 80.028695
17 27 46.064378
17 28 69.149374
17 29 72.565935
17 30 98.438992
17 31 91.499721
17 32 35.940369
17 33 0.351953
17 34 85.175821
17 35 19.974897
17 36 90.981317
17 37 23.641479
17 38 80.764854
17 39 18.574295
17 40 71.976489
17 41 78.360566
17 42 62.406932
17 43 60.399397
17 44 53.545636
17 45 23.752275
17 46 20.365946
17 47 22.001096
17 48 98.115054
17 49 10.792656
17 50 80.333439
17 51 28.808566
17 52 17.587914
17 53 77.402428
17 54 36.262749
17 55 1.860934
17 56 7.015215
17 57 25.254719
17 58 36.778757
17 59 83.542585
17 60 22.914413
17 61 82.686354
17 62 37.507614
17 63 40.042400
17 64 30.933621
17 65 73.552158
17 66 91.534066
17 67 73.901864
17 68 40.235051
17 69 92.818778
17 70 0.682337
17 71 31.286341
17 72 75.272099
17 73 36.276555
17 74 91.429736
17 75 55.508554
17 76 9.560336
17 77 43.955052
17 78 11.000483
17 79 20.852657
17 80 0.593367
17 81 94.659787
17 82 61.550557
17 83 78.891917
17 84 20.230372
17 85 32.504862
17 86 3.342545
17 87 63.262547
17 88 70.682874
17 89 15.398105
17 90 61.422894
17 91 28.250706
17 92 12.654080
17 93 50.142460
17 94 64.552118
17 95 41.569303
17 96 9.234926
17 97 19.149319
17 98 30.001890
17 99 12.345671
18 0 6.836739
18 1 9.716579
18 2 83.321170
18 3 11.610805
18 4 32.741183
18 5 28.406202
18 6 68.286836
18 7 34.475315
18 8 87.773990
18 9 20.263105
18 10 58.992544
18 11 60.696822
18 12 52.159690
18 13 15.449230
18 14 33.392847
18 15 93.488032
18 16 2.790415
18 17 94.323677
18 19 5.607842
18 20 95.184262
18 21 60.942541
18 22 96.081812
18 23 42.906967
18 24 92.783738
18 25 50.900822
18 26 95.773310
18 27 12.528770
18 28 96.393477
18 29 52.000321
18 30 39.851089
18 31 13.356808
18 32 59.258143
18 33 69.272369
18 34 61.360173
18 35 47.960108
18 36 9.318767
18 37 31.181431
18 38 92.457481
18 39 81.619872
18 40 99.142758
18 41 46.865630
18 42 54.160666
18 43 16.702421
18 44 53.586184
18 45 19.844429
18 46 31.056059
18 47 83.101671
18 48 42.693789
18 49 20.332738
18 50 32.152885
18 51 8.462624
18 52 71.111797
18 53 64.101523
18 54 98.152900
18 55 85.510778
18 56 54.683038
18 57 32.250756
18 58 40.111638
18 59 98.050521
18 60 49.913499
18 61 93.311333
18 62 84.799529
18 63 2.058906
18 64 12.643915
18 65 56.768359
18 66 58.028103
18 67 83.789489
18 68 88.529522
18 69 95.399024
18 70 58.788598
18 71 32.914186
18 72 79.825715
18 73 22.743971
18 74 64.257289
18 75 75.469365
18 76 90.496747
18 77 1.581987
18 78 58.553884
18 79 8.735723
18 80 24.809275
18 81 89.453488
18 82 96.596380
18 83 68.169707
18 84 3.341978
18 85 98.079142
18 86 98.477781
18 87 35.117592
18 88 64.737111
18 89 54.945710
18 90 19.497138
18 91 63.281550
18 92 41.539256
18 93 7.382006
18 94 56.309379
18 95 61.770373
18 96 34.111212
18 97 2.123591
18 98 30.615444
18 99 23.055756
19 0 57.886374
19 1 6.665679
19 2 38.396259
19 3 25.268358
19 4 6.111562
19 5 12.629456
19 6 64.901132
19 7 70.006113
19 8 52.753721
19 9 75.917816
19 10 43.433148
19 11 39.190568
19 12 18.388551
19 13 3.612292
19 14 79.431234
19 15 67.495292
19 16 35.658527
19 17 93.363761
19 18 70.430526
19 20 30.483684
19 21 80.282390
19 22 67.455243
19 23 27.189750
19 24 42.831793
19 25 78.617712
19 26 20.765945
19 27 41.606345
19 28 45.875032
19 29 63.422633
19 30 19.541439
19 31 52.997079
19 32 39.205989
19 33 25.732408
19 34 46.175673
19 35 35.903957
19 36 77.163735
19 37 2.660984
19 38 84.136276
19 39 69.792234
19 40 7.793425
19 41 48.457284
19 42 76.715428
19 43 53.839395
19 44 79.218171
19 45 59.290451
19 46 73.464285
19 47 98.470970
19 48 76.353477
19 49 61.007834
19 50 98.969830
19 51 59.381123
19 52 79.507857
19 53 23.504016
19 54 40.058689
19 55 79.482935
19 56 55.651465
19 57 35.358714
19 58 49.563338
19 59 69.565381
19 60 2.997871
19 61 58.045935
19 62 7.461809
19 63 89.390991
19 64 70.032433
19 65 80.286270
19 66 63.502874
19 67 87.550249
19 68 61.233957
19 69 10.008776
19 70 9.354412
19 71 20.595800
19 72 23.474617
19 73 73.908382
19 74 92.863442
19 75 99.811556
19 76 79.446425
19 77 42.729348
19 78 92.192147
19 79 7.428847
19 80 37.450789
19 81 64.174752
19 82 13.394899
19 83 83.183770
19 84 60.500975
19 85 64.736626
19 86 61.427180
19 87 6.816962
19 88 21.925606
19 89 76.760751
19 90 61.627989
19 91 92.448970
19 92 9.524575
19 93 57.704806
19 94 76.393161
19 95 66.721533
19 96 65.817043
19 97 94.817955
19 98 70.057781
19 99 24.177043
20 0 68.034498
20 1 30.364603
20 2 23.931653
20 3 40.555480
20 4 58.250078
20 5 100.034499
20 6 92.982607
20 7 77.520233
20 8 31.398688
20 9 50.325940
20 10 25.838127
20 11 30.781135
20 12 76.930731
20 13 89.458364
20 14 40.576662
20 15 57.665151
20 16 48.455501
20 17 30.765119
20 18 60.205676
20 19 69.892181
20 21 4.968601
20 22 7.536746
20 23 63.774347
20 24 92.645398
20 25 27.121052
20 26 73.929654
20 27 1.744546
20 28 71.982722
20 29 62.475996
20 30 57.824586
20 31 57.544537
20 32 59.217873
20 33 94.812194
20 34 98.413804
20 35 11.155642
20 36 13.106647
20 37 64.271820
20 38 83.815440
20 39 75.132834
20 40 38.505970
20 41 87.513308
20 42 2.158037
20 43 28.636085
20 44 23.630406
20 45 40.018299
20 46 33.347775
20 47 70.849983
20 48 47.112724
20 49 66.315023
20 50 38.125457
20 51 51.595005
20 52 0.782310
20 53 78.118715
20 54 46.039835
20 55 13.984547
20 56 14.407044
20 57 85.252978
20 58 4.608382
20 59 1.657635
20 60 74.601498
20 61 79.704239
20 62 28.206192
20 63 41.417985
20 64 1.686183
20 65 59.274766
20 66 77.118151
20 67 11.035895
20 68 85.489685
20 69 34.037998
20 70 4.709117
20 71 41.520232
20 72 83.917553
20 73 6.163161
20 74 33.811338
20 75 83.343510
20 76 56.568807
20 77 51.664516
20 78 62.197885
20 79 86.903927
20 80 39.762993
20 81 61.243783
20 82 51.405430
20 83 8.933881
20 84 69.047721
20 85 16.632626
20 86 23.189147
20 87 58.615426
20 88 20.588661
20 89 88.705312
20 90 73.537176
20 91 39.838751
20 92 73.801038
20 93 44.120007
20 94 15.441492
20 95 29.340675
20 96 94.163615
20 97 38.360365
20 98 78.516650
20 99 54.385840
21 0 97.363270
21 1 54.787444
21 2 26.077327
21 3 98.204127
21 4 83.750270
21 5 21.675180
21 6 98.430205
21 7 66.573565
21 8 25.541349
21 9 2.190968
21 10 54.905178
21 11 94.738797
21 12 48.289798
21 13 5.896221
21 14 66.545442
21 15 60.280954
21 16 72.848708
21 17 14.579953
21 18 6.395590
21 19 94.605567
21 20 74.385650
21 22 50.101837
21 23 94.971282
21 24 53.390898
21 25 70.964008
21 26 37.409362
21 27 84.763679
21 28 14.639910
21 29 75.788277
21 30 32.007090
21 31 9.526303
21 32 21.904846
21 33 34.417645
21 34 87.894198
21 35 81.611527
21 36 79.804116
21 37 21.084204
21 38 39.349877
21 39 93.768461
21 40 39.127106
21 41 86.709180
21 42 57.934327
21 43 70.583496
21 44 79.623155
21 45 35.292589
21 46 24.686483
21 47 19.139299
21 48 9.996821
21 49 55.058784
21 50 26.737789
21 51 48.487623
21 52 56.682323
21 53 46.072348
21 54 47.424686
21 55 63.175784
21 56 5.645791
21 57 66.995854
21 58 69.470730
21 59 87.336194
21 60 94.764777
21 61 70.243029
21 62 51.922530
21 63 42.742908
21 64 28.260251
21 65 6.987903
21 66 73.262039
21 67 86.758629
21 68 99.207071
21 69 61.322518
21 70 55.480890
21 71 14.240157
21 72 61.324721
21 73 16.312869
21 74 96.890890
21 75 41.239828
21 76 87.050861
21 77 63.784715
21 78 45.057977
21 79 17.734982
21 80 85.326069
21 81 44.377950
21 82 35.485234
21 83 61.637050
21 84 29.568854
21 85 44.740307
21 86 6.533881
21 87 66.976395
21 88 63.995899
21 89 84.688091
21 90 76.559410
21 91 15.428512
21 92 14.743167
21 93 98.743778
21 94 35.353290
21 95 12.241828
21 96 31.169397
21 97 53.667275
21 98 58.719017
21 99 75.146769
22 0 22.274191
22 1 46.429725
22 2 2.374506
22 3 27.970355
22 4 33.338756
22 5 95.535694
22 6 69.361114
22 7 89.450081
22 8 28.698103
22 9 72.681695
22 10 73.752891
22 11 2.135428
22 12 7.979303
22 13 21.445979
22 14 42.697919
22 15 16.284790
22 16 85.191152
22 17 75.036576
22 18 8.686854
22 19 29.310226
22 20 2.726459
22 21 16.081576
22 23 44.432136
22 24 82.591919
22 25 35.638822
22 26 18.027733
22 27 83.854522
22 28 34.378773
22 29 65.481664
22 30 69.920401
22 31 54.411984
22 32 60.011097
22 33 67.548022
22 34 14.169975
22 35 18.369190
22 36 78.845916
22 37 60.525354
22 38 20.366909
22 39 83.594126
22 40 71.034875
22 41 13.380430
22 42 77.289511
22 43 98.081724
22 44 26.699320
22 45 90.715180
22 46 9.955704
22 47 86.642548
22 48 65.066660
22 49 44.885076
22 50 18.901978
22 51 23.057987
22 52 71.776582
22 53 30.847523
22 54 94.829791
22 55 56.491580
22 56 28.835311
22 57 28.008350
22 58 83.341710
22 59 27.059455
22 60 53.590589
22 61 2.260490
22 62 61.696620
22 63 12.201125
22 64 20.619547
22 65 30.959495
22 66 42.345340
22 67 42.855119
22 68 13.566276
22 69 43.756478
22 70 36.465042
22 71 16.432282
22 72 42.735307
22 73 3.009776
22 74 94.792880
22 75 12.192820
22 76 68.641862
22 77 58.922436
22 78 92.766288
22 79 83.871423
22 80 91.739166
22 81 66.603387
22 82 42.309398
22 83 64.258139
22 84 4.187726
22 85 44.925974
22 86 93.562120
22 87 66.930901
22 88 50.800946
22 89 90.358273
22 90 36.430402
22 91 11.448934
22 92 13.196031
22 93 32.865419
22 94 24.043245
22 95 30.054490
22 96 13.698634
22 97 35.534953
22 98 18.034087
22 99 36.293714
23 0 33.694228
23 1 94.751946
23 2 99.021161
23 3 48.955679
23 4 54.888750
23 5 93.551498
23 6 94.743541
23 7 68.341904
23 8 61.335555
23 9 97.201921
23 10 53.016517
23 11 96.116972
23 12 85.105271
23 13 57.122767
23 14 27.002061
23 15 74.854173
23 16 39.119675
23 17 6.917572
23 18 46.247142
23 19 98.878272
23 20 56.940243
23 21 92.602044
23 22 18.524661
23 24 14.120941
23 25 51.196549
23 26 78.034117
23 27 44.718851
23 28 81.442521
23 29 9.859218
23 30 6.103182
23 31 31.828965
23 32 25.237172
23 33 72.706704
23 34 76.411464
23 35 57.622168
23 36 27.126696
23 37 69.104622
23 38 20.981404
23 39 74.548532
23 40 53.161601
23 41 52.610990
23 42 20.948629
23 43 40.238069
23 44 22.186290
23 45 37.940184
23 46 9.250864
23 47 27.231810
23 48 32.888500
23 49 31.462972
23 50 46.998976
23 51 95.555897
23 52 67.541409
23 53 47.689566
23 54 44.517083
23 55 8.329782
23 56 81.560133
23 57 21.077066
23 58 21.964409
23 59 32.806547
23 60 69.732593
23 61 55.022303
23 62 69.002445
23 63 97.075485
23 64 72.347996
23 65 98.045558
23 66 68.146650
23 67 66.114071
23 68 47.434517
23 69 0.940172
23 70 92.242792
23 71 59.958472
23 72 88.930980
23 73 88.057625
23 74 72.933729
23 75 61.468810
23 76 14.855659
23 77 70.917140
23 78 64.033311
23 79 51.497393
23 80 84.398599
23 81 42.973477
23 82 91.399778
23 83 65.225185
23 84 28.352100
23 85 20.645999
23 86 89.201812
23 87 85.013783
23 88 93.407371
23 89 37.606764
23 90 71.396312
23 91 72.327268
23 92 7.583535
23 93 56.844803
23 94 76.787512
23 95 94.110205
23 96 71.418521
23 97 38.168341
23 98 56.213078
23 99 17.465272
24 0 67.539670
24 1 87.576260
24 2 41.203464
24 3 30.555847
24 4 59.845077
24 5 19.324554
24 6 44.886591
24 7 97.366061
24 8 22.765090
24 9 81.533182
24 10 97.960776
24 11 69.282744
24 12 0.936550
24 13 31.823131
24 14 15.234530
24 15 57.420827
24 16 50.110745
24 17 0.743122
24 18 21.532689
24 19 16.195685
24 20 51.229254
24 21 47.639859
24 22 39.694069
24 23 0.853044
24 25 21.340166
24 26 96.145327
24 27 57.936689
24 28 39.498999
24 29 67.390457
24 30 34.599093
24 31 49.042296
24 32 3.629838
24 33 41.918555
24 34 80.493139
24 35 9.612777
24 36 70.243286
24 37 63.284433
24 38 37.421311
24 39 24.076830
24 40 43.319884
24 41 57.312843
24 42 18.034938
24 43 35.175967
24 44 42.795256
24 45 62.088566
24 46 67.150762
24 47 20.334787
24 48 75.100962
24 49 13.130875
24 50 95.426804
24 51 31.621218
24 52 70.933794
24 53 92.287640
24 54 25.916388
24 55 55.928168
24 56 13.120294
24 57 80.427827
24 58 63.329973
24 59 91.558858
24 60 80.275354
24 61 1.374411
24 62 18.979112
24 63 17.573861
24 64 0.410800
24 65 82.507976
24 66 63.146236
24 67 53.058661
24 68 42.731841
24 69 86.084617
24 70 31.018632
24 71 64.896328
24 72 75.566373
24 73 84.549970
24 74 78.344407
24 75 84.680684
24 76 83.704075
24 77 62.994532
24 78 68.612837
24 79 38.081124
24 80 69.379324
24 81 32.383699
24 82 74.830978
24 83 73.271012
24 84 57.713983
24 85 28.309192
24 86 95.862984
24 87 98.957388
24 88 89.643097
24 89 51.746908
24 90 19.818088
24 91 7.100495
24 92 13.178641
24 93 80.669416
24 94 15.117743
24 95 60.587378
24 96 77.323413
24 97 44.349669
24 98 93.641934
24 99 71.924654
25 0 92.029276
25 1 5.805763
25 2 69.749246
25 3 85.441261
25 4 42.300918
25 5 42.074836
25 6 33.984740
25 7 2.542844
25 8 34.878366
25 9 46.867524
25 10 70.934271
25 11 57.235179
25 12 11.888519
25 13 5.642619
25 14 76.953420
25 15 57.434798
25 16 87.437972
25 17 9.254902
25 18 75.393666
25 19 56.510818
25 20 50.326484
25 21 79.067387
25 22 84.468067
25 23 9.052708
25 24 28.892399
25 26 73.782476
25 27 66.043157
25 28 95.034524
25 29 32.458456
25 30 36.234840
25 31 72.413352
25 32 67.346938
25 33 67.928341
25 34 17.002099
25 35 12.508653
25 36 89.094141
25 37 79.791499
25 38 80.927658
25 39 79.006014
25 40 79.103507
25 41 77.125612
25 42 62.513345
25 43 13.459191
25 44 76.771672
25 45 92.143312
25 46 86.627771
25 47 37.831537
25 48 70.671464
25 49 61.411613
25 50 12.089618
25 51 47.710613
25 52 9.269900
25 53 33.079702
25 54 87.423350
25 55 45.003123
25 56 26.658273
25 57 81.282616
25 58 30.448081
25 59 86.053131
25 60 71.371078
25 61 52.345495
25 62 56.348688
25 63 34.896123
25 64 22.171363
25 65 76.495055
25 66 82.491483
25 67 40.755908
25 68 11.105845
25 69 53.491962
25 70 32.485033
25 71 3.911027
25 72 51.183919
25 73 60.929881
25 74 46.850057
25 75 54.701722
25 76 83.710453
25 77 39.903900
25 78 83.150552
25 79 46.718139
25 80 18.603081
25 81 84.333164
25 82 54.551585
25 83 57.104945
25 84 39.950447
25 85 97.429515
25 86 12.507535
25 87 94.437073
25 88 88.618657
25 89 81.636011
25 90 26.647749
25 91 37.765839
25 92 13.888955
25 93 96.816189
25 94 52.914945
25 95 69.204184
25 96 6.910479
25 97 55.556989
25 98 9.624925
25 99 16.814393
26 0 90.177640
26 1 24.155304
26 2 0.354465
26 3 94.581065
26 4 39.292527
26 5 63.190113
26 6 32.427519
26 7 11.896770
26 8 55.948511
26 9 72.539210
26 10 80.258158
26 11 26.257232
26 12 94.371940
26 13 2.281576
26 14 33.921966
26 15 29.757510
26 16 67.384691
26 17 53.133472
26 18 55.065852
26 19 92.500126
26 20 22.801053
26 21 17.898315
26 22 34.629553
26 23 34.170614
26 24 86.048240
26 25 8.867541
26 27 9.840397
26 28 58.805554
26 29 10.700574
26 30 75.191545
26 31 51.556127
26 32 67.172615
26 33 65.043214
26 34 38.946949
26 35 77.268907
26 36 56.201694
26 37 9.832027
26 38 68.958399
26 39 79.946900
26 40 25.550800
26 41 90.092029
26 42 67.390157
26 43 88.378107
26 44 37.659787
26 45 72.097581
26 46 65.704776
26 47 90.794383
26 48 19.539662
26 49 5.603292
26 50 13.793194
26 51 60.291922
26 52 52.064645
26 53 80.945411
26 54 98.912554
26 55 17.927652
26 56 65.678745
26 57 80.809213
26 58 49.525206
26 59 57.359426
26 60 50.198105
26 61 97.258699
26 62 63.214243
26 63 33.511011
26 64 90.784970
26 65 96.050720
26 66 47.558035
26 67 86.981279
26 68 62.188534
26 69 62.306382
26 70 78.178266
26 71 35.780231
26 72 48.992620
26 73 54.288398
26 74 59.132945
26 75 16.462770
26 76 10.879532
26 77 25.333822
26 78 17.407944
26 79 97.844440
26 80 78.814041
26 81 47.917391
26 82 75.467653
26 83 22.221603
26 84 50.570954
26 85 88.371474
26 86 23.657323
26 87 51.381825
26 88 52.174253
26 89 35.964388
26 90 57.706756
26 91 7.678533
26 92 45.585360
26 93 85.839701
26 94 55.666990
26 95 4.057246
26 96 92.372536
26 97 11.744794
26 98 43.318686
26 99 51.159013
27 0 28.113042
27 1 41.527866
27 2 37.422954
27 3 14.489924
27 4 62.924159
27 5 66.058258
27 6 62.142335
27 7 70.133915
27 8 99.788723
27 9 70.525797
27 10 5.541789
27 11 73.599260
27 12 54.235355
27 13 76.000633
27 14 20.286455
27 15 13.127526
27 16 66.453092
27 17 18.685794
27 18 75.485080
27 19 66.157001
27 20 20.064677
27 21 74.470536
27 22 35.084967
27 23 15.620876
27 24 20.552261
27 25 57.193253
27 26 72.306373
27 28 11.373792
27 29 40.723849
27 30 80.448590
27 31 29.311311
27 32 81.278569
27 33 10.628298
27 34 74.824079
27 35 96.633701
27 36 6.348303
27 37 14.971254
27 38 95.127521
27 39 17.854940
27 40 74.827221
27 41 62.353936
27 42 35.466981
27 43 21.590843
27 44 21.207009
27 45 7.551163
27 46 93.971189
27 47 45.063118
27 48 37.913623
27 49 40.564618
27 50 93.488783
27 51 41.360413
27 52 19.762785
27 53 4.331845
27 54 69.780718
27 55 55.951097
27 56 64.270794
27 57 66.740957
27 58 84.520888
27 59 17.091938
27 60 4.520412
27 61 51.995686
27 62 6.845810
27 63 9.483859
27 64 95.519982
27 65 31.394778
27 66 34.244995
27 67 90.858024
27 68 9.857145
27 69 84.234426
27 70 91.259409
27 71 67.132491
27 72 23.936818
27 73 65.811841
27 74 52.756220
27 75 63.361735
27 76 92.206441
27 77 61.402652
27 78 87.473803
27 79 14.908358
27 80 13.509659
27 81 62.604378
27 82 7.081732
27 83 56.098330
27 84 91.073001
27 85 75.582662
27 86 36.176325
27 87 2.078176
27 88 75.618343
27 89 59.526584
27 90 89.433030
27 91 3.674467
27 92 59.707220
27 93 98.013842
27 94 53.562745
27 95 4.763128
27 96 60.661385
27 97 26.006145
27 98 23.769982
27 99 46.987992
28 0 89.267196
28 1 70.839664
28 2 37.086483
28 3 47.625126
28 4 51.959822
28 5 16.844981
28 6 78.254770
28 7 22.971471
28 8 75.296413
28 9 70.125426
28 10 7.761813
28 11 41.843364
28 12 73.265763
28 13 82.542291
28 14 76.173846
28 15 71.602544
28 16 0.345213
28 17 92.099895
28 18 44.099101
28 19 22.584275
28 20 46.203825
28 21 50.693043
28 22 22.906019
28 23 5.884261
28 24 31.564206
28 25 39.573922
28 26 87.750289
28 27 94.168027
28 29 58.973535
28 30 17.915020
28 31 91.514835
28 32 15.498523
28 33 57.097720
28 34 10.489201
28 35 25.942677
28 36 16.134676
28 37 32.640859
28 38 16.757564
28 39 34.543322
28 40 99.835720
28 41 10.105425
28 42 15.550282
28 43 80.779183
28 44 88.413088
28 45 96.346962
28 46 47.045131
28 47 14.589270
28 48 51.103738
28 49 54.240258
28 50 76.892947
28 51 60.483170
28 52 18.795797
28 53 7.762325
28 54 86.108788
28 55 71.239155
28 56 33.219425
28 57 29.410766
28 58 84.742107
28 59 52.665985
28 60 80.922867
28 61 80.114355
28 62 17.358772
28 63 66.938814
28 64 27.185648
28 65 81.656015
28 66 14.012305
28 67 64.695320
28 68 95.977933
28 69 2.116599
28 70 41.651231
28 71 79.379030
28 72 38.657090
28 73 25.961153
28 74 27.803984
28 75 41.242541
28 76 96.299518
28 77 62.127706
28 78 60.902303
28 79 32.974130
28 80 88.397867
28 81 15.841778
28 82 19.748641
28 83 14.087078
28 84 54.110751
28 85 12.868234
28 86 48.402601
28 87 87.011713
28 88 31.334140
28 89 18.525234
28 90 72.155948
28 91 64.256051
28 92 83.570632
28 93 38.023459
28 94 45.285293
28 95 23.051667
28 96 74.904807
28 97 19.556953
28 98 31.916049
28 99 1.577179
29 0 49.349946
29 1 7.060289
29 2 47.600851
29 3 99.152558
29 4 92.413411
29 5 5.659977
29 6 31.110064
29 7 91.723199
29 8 39.934962
29 9 29.586404
29 10 73.451632
29 11 63.503557
29 12 52.084423
29 13 99.675759
29 14 4.281998
29 15 85.825823
29 16 88.862040
29 17 45.579782
29 18 24.639373
29 19 45.039990
29 20 7.526960
29 21 46.414416
29 22 79.325143
29 23 32.737409
29 24 52.086274
29 25 12.816688
29 26 82.278781
29 27 63.620665
29 28 20.309117
29 30 73.242509
29 31 43.936104
29 32 79.018486
29 33 74.687293
29 34 77.826279
29 35 0.830290
29 36 27.345091
29 37 10.346020
29 38 74.236507
29 39 14.589581
29 40 86.729202
29 41 5.115331
29 42 41.699958
29 43 90.005140
29 44 9.588722
29 45 54.804724
29 46 91.730046
29 47 59.987030
29 48 24.102872
29 49 40.180740
29 50 57.083578
29 51 98.995893
29 52 23.334326
29 53 81.229074
29 54 94.083117
29 55 55.932316
29 56 9.179720
29 57 8.989986
29 58 17.680632
29 59 42.485528
29 60 35.377633
29 61 25.587667
29 62 73.501288
29 63 73.587510
29 64 11.478962
29 65 29.031361
29 66 26.594559
29 67 32.888197
29 68 87.985379
29 69 50.948039
29 70 12.733127
29 71 28.061920
29 72 41.787336
29 73 92.613418
29 74 54.838287
29 75 8.274823
29 76 20.583862
29 77 47.480195
29 78 94.473893
29 79 39.287506
29 80 85.142212
29 81 66.859373
29 82 26.339127
29 83 70.436621
29 84 9.056136
29 85 59.492601
29 86 52.303676
29 87 82.133801
29 88 57.087413
29 89 15.460483
29 90 90.767173
29 91 72.539688
29 92 65.225982
29 93 10.203786
29 94 86.988066
29 95 27.715464
29 96 88.279860
29 97 75.391635
29 98 70.515291
29 99 20.823789
30 0 64.106766
30 1 19.952655
30 2 96.969513
30 3 2.845558
30 4 67.525176
30 5 46.792184
30 6 93.158862
30 7 79.798446
30 8 91.493316
30 9 38.550646
30 10 96.877475
30 11 19.587737
30 12 98.320369
30 13 79.215203
30 14 45.723373
30 15 95.389471
30 16 29.474948
30 17 37.478871
30 18 22.885493
30 19 51.860423
30 20 48.981716
30 21 62.448285
30 22 12.088008
30 23 75.489070
30 24 22.447737
30 25 32.633340
30 26 48.743309
30 27 61.046095
30 28 1.435988
30 29 55.108979
30 31 79.853334
30 32 92.362626
30 33 91.204217
30 34 33.321402
30 35 61.312175
30 36 97.558860
30 37 28.753114
30 38 9.218028
30 39 28.001240
30 40 96.365305
30 41 87.678558
30 42 38.212554
30 43 69.431437
30 44 30.323373
30 45 56.498442
30 46 73.953509
30 47 31.675225
30 48 55.421594
30 49 7.925425
30 50 23.946696
30 51 44.944567
30 52 81.118275
30 53 87.982692
30 54 86.788996
30 55 45.409181
30 56 59.720912
30 57 5.910576
30 58 97.102990
30 59 19.712718
30 60 65.737253
30 61 98.487745
30 62 85.218903
30 63 51.132776
30 64 56.082397
30 65 75.691353
30 66 5.232446
30 67 87.443979
30 68 68.920849
30 69 28.546388
30 70 97.274081
30 71 82.281589
30 72 1.442026
30 73 94.565220
30 74 27.657350
30 75 84.166414
30 76 5.012159
30 77 31.354137
30 78 94.030863
30 79 60.340089
30 80 49.915164
30 81 44.764409
30 82 91.740659
30 83 46.173019
30 84 41.289507
30 85 54.391261
30 86 12.316595
30 87 5.145621
30 88 12.887666
30 89 56.274846
30 90 85.328496
30 91 69.266746
30 92 85.929282
30 93 60.333149
30 94 80.814861
30 95 5.281475
30 96 56.588696
30 97 38.357487
30 98 61.068860
30 99 18.133689
31 0 67.551996
31 1 17.327113
31 2 7.773486
31 3 59.887225
31 4 26.598336
31 5 92.350133
31 6 53.309691
31 7 59.672565
31 8 58.304733
31 9 13.713791
31 10 13.518420
31 11 28.214401
31 12 13.743144
31 13 23.327934
31 14 53.279399
31 15 19.108631
31 16 17.433104
31 17 77.271242
31 18 15.976699
31 19 48.255660
31 20 0.832781
31 21 93.200618
31 22 13.252991
31 23 82.720141
31 24 57.295811
31 25 4.059868
31 26 2.411528
31 27 10.775575
31 28 54.690811
31 29 82.824642
31 30 75.406911
31 32 96.005483
31 33 58.774990
31 34 26.946314
31 35 45.572659
31 36 100.071139
31 37 52.932844
31 38 55.708350
31 39 46.065747
31 40 31.119104
