100 4950
17 25 90.637860
17 26 29.980401
17 27 30.529593
17 28 79.622015
17 29 91.612749
17 30 28.209620
17 31 67.311013
17 32 77.618516
17 33 46.703758
17 34 20.004497
17 35 60.314841
17 36 78.796399
17 37 81.323693
17 38 21.997398
17 39 76.439594
17 40 49.740276
17 41 40.485993
17 42 40.990568
17 43 6.986435
17 44 66.430888
17 45 28.434152
17 46 80.128009
17 47 59.483038
17 48 18.632330
17 49 44.350877
17 50 97.550458
17 51 16.920517
17 52 70.041468
17 53 24.318488
17 54 24.604349
17 55 8.412790
17 56 59.249001
17 57 46.284094
17 58 91.789002
17 59 2.182326
17 60 0.487370
17 61 66.990114
17 62 42.364486
17 63 14.295711
17 64 57.691521
17 65 37.662773
17 66 35.905967
17 67 24.717062
17 68 20.574310
17 69 88.708161
17 70 57.078543
17 71 6.016780
17 72 7.219100
17 73 82.747557
17 74 48.519931
17 75 99.467720
17 76 54.117917
17 77 10.030703
17 78 80.956591
17 79 18.280359
17 80 31.634260
17 81 40.597742
17 82 58.542200
17 83 18.373068
17 84 40.545503
17 85 53.517613
17 86 32.895630
17 87 53.343163
17 88 3.620559
17 89 35.112647
17 90 65.428900
17 91 22.198877
17 92 65.114276
17 93 75.286228
17 94 34.293822
17 95 25.932024
17 96 50.610834
17 97 93.902339
17 98 29.639374
17 99 72.155519
18 19 19.824144
18 20 97.622901
18 21 18.860081
18 22 5.799612
18 23 65.764096
18 24 1.690808
18 25 92.129001
18 26 98.255073
18 27 75.103221
18 28 50.853602
18 29 17.747149
18 30 97.371212
18 31 66.629176
18 32 38.954764
18 33 46.704551
18 34 26.361063
18 35 67.344160
18 36 57.676657
18 37 6.336277
18 38 20.935684
18 39 69.073272
18 40 1.501120
18 41 14.070237
18 42 10.883935
18 43 32.369443
18 44 18.160804
18 45 24.001657
18 46 84.833758
18 47 69.053522
18 48 21.686364
18 49 91.392550
18 50 25.075420
18 51 39.903750
18 52 78.611617
18 53 3.182700
18 54 63.096745
18 55 49.809702
18 56 36.980859
18 57 76.212013
18 58 85.874902
18 59 9.131540
18 60 92.509496
18 61 69.092311
18 62 17.988825
18 63 57.056204
18 64 76.581273
18 65 88.530004
18 66 15.260899
18 67 10.417947
18 68 6.722297
18 69 96.389272
18 70 31.906029
18 71 9.751401
18 72 61.774206
18 73 39.898736
18 74 65.060814
18 75 83.271148
18 76 31.195747
18 77 34.142853
18 78 38.085016
18 79 39.022538
18 80 40.754171
18 81 23.342535
18 82 57.172050
18 83 25.624302
18 84 75.324776
18 85 35.417803
18 86 64.574816
18 87 72.824254
18 88 3.599055
18 89 22.938558
18 90 16.147630
18 91 34.515194
18 92 59.208875
18 93 52.807811
18 94 30.924618
18 95 8.908875
18 96 48.106162
18 97 66.885038
18 98 96.099444
18 99 3.241709
19 20 32.994614
19 21 86.245577
19 22 62.040746
19 23 43.686611
19 24 92.191978
19 25 72.885229
19 26 28.872250
19 27 5.071265
19 28 62.508441
19 29 94.417638
19 30 8.665971
19 31 49.553747
19 32 53.558787
19 33 59.675119
19 34 45.441555
19 35 18.582328
19 36 64.382893
19 37 6.112043
19 38 88.934236
19 39 18.267005
19 40 42.331269
19 41 23.523093
19 42 47.488490
19 43 74.716118
19 44 98.879336
19 45 92.826999
19 46 90.453964
19 47 12.942151
19 48 37.366159
19 49 3.529632
19 50 31.104809
19 51 30.616662
19 52 53.610376
19 53 88.968662
19 54 97.373045
19 55 96.255001
19 56 41.938167
19 57 84.555190
19 58 89.581161
19 59 0.337296
19 60 76.365025
19 61 70.966135
19 62 31.878648
19 63 27.422957
19 64 39.505217
19 65 11.604361
19 66 47.231714
19 67 97.491739
19 68 40.239809
19 69 31.631846
19 70 24.584955
19 71 45.545162
19 72 95.256164
19 73 14.494489
19 74 1.208291
19 75 69.927886
19 76 49.278881
19 77 11.095401
19 78 53.261984
19 79 81.879444
19 80 74.144115
19 81 66.636811
19 82 73.257142
19 83 31.502425
19 84 17.826321
19 85 70.639048
19 86 14.358575
19 87 68.634142
19 88 71.108453
19 89 26.758263
19 90 98.371450
19 91 21.034399
19 92 81.793679
19 93 20.762893
19 94 16.772709
19 95 36.852951
19 96 74.188727
19 97 37.392129
19 98 2.292729
19 99 43.515867
20 21 25.045977
20 22 39.807955
20 23 12.322264
20 24 20.970911
20 25 6.233498
20 26 78.965556
20 27 44.814217
20 28 73.657755
20 29 29.109189
20 30 44.465226
20 31 2.369328
20 32 12.619663
20 33 15.907284
20 34 3.312164
20 35 30.839398
20 36 26.849048
20 37 79.402435
20 38 98.498829
20 39 85.051204
20 40 31.260098
20 41 13.698732
20 42 95.437805
20 43 16.148771
20 44 27.607427
20 45 86.197907
20 46 71.011419
20 47 32.571233
20 48 4.220521
20 49 73.633127
20 50 37.367627
20 51 59.828004
20 52 30.599489
20 53 3.511740
20 54 80.579949
20 55 13.002559
20 56 73.718459
20 57 46.392382
20 58 72.902568
20 59 0.310593
20 60 74.308679
20 61 54.128905
20 62 86.589912
20 63 96.057948
20 64 73.444244
20 65 54.545603
20 66 97.113393
20 67 56.988122
20 68 72.429047
20 69 93.965240
20 70 14.096202
20 71 7.278802
20 72 42.284470
20 73 65.593405
20 74 19.400396
20 75 84.341315
20 76 73.062952
20 77 73.969808
20 78 23.538711
20 79 20.096493
20 80 67.763496
20 81 63.529054
20 82 73.946925
20 83 30.544928
20 84 40.800866
20 85 82.770617
20 86 61.640781
20 87 0.219130
20 88 76.781054
20 89 64.619576
20 90 76.394804
20 91 77.499671
20 92 41.761357
20 93 78.266904
20 94 54.818651
20 95 41.796884
20 96 16.224166
20 97 48.109973
20 98 50.569824
20 99 64.244237
21 22 36.669431
21 23 41.371065
21 24 31.430009
21 25 59.819026
21 26 91.031420
21 27 97.553664
21 28 74.085395
21 29 20.700592
21 30 12.051303
21 31 10.103365
21 32 84.189786
21 33 28.195745
21 34 52.287776
21 35 73.472247
21 36 16.652497
21 37 63.705647
21 38 4.623765
21 39 77.242572
21 40 9.081305
21 41 77.977939
21 42 52.928027
21 43 63.047766
21 44 69.924077
21 45 32.282414
21 46 98.956251
21 47 59.735600
21 48 82.090917
21 49 95.168050
21 50 13.627006
21 51 77.550546
21 52 92.701957
21 53 64.103814
21 54 3.483735
21 55 73.069336
21 56 60.094253
21 57 82.575093
21 58 66.454696
21 59 93.205756
21 60 20.334447
21 61 40.102215
21 62 34.948587
21 63 68.807733
21 64 17.222215
21 65 75.167000
21 66 68.874361
21 67 56.201832
21 68 12.132746
21 69 49.177855
21 70 66.349497
21 71 18.497309
21 72 53.034813
21 73 23.373409
21 74 5.661810
21 75 97.543846
21 76 35.634260
21 77 49.959276
21 78 18.475625
21 79 52.144202
21 80 33.831005
21 81 83.792006
21 82 21.323946
21 83 28.454994
21 84 11.540982
21 85 31.568866
21 86 0.104054
21 87 84.465854
21 88 53.422644
21 89 81.751570
21 90 50.594676
21 91 12.029287
21 92 68.161039
21 93 0.346672
21 94 26.938730
21 95 87.120500
21 96 24.700650
21 97 35.184814
21 98 39.586380
21 99 31.838604
22 23 79.181535
22 24 44.485574
22 25 74.368949
22 26 90.117548
22 27 38.321561
22 28 54.264193
22 29 75.174981
22 30 3.197195
22 31 83.600822
22 32 53.530980
22 33 44.125574
22 34 20.612010
22 35 49.842562
22 36 56.253746
22 37 65.196822
22 38 97.786802
22 39 11.648319
22 40 94.698118
22 41 49.913074
22 42 12.286078
22 43 81.633119
22 44 60.030145
22 45 37.035396
22 46 77.345488
22 47 65.520008
22 48 72.960117
22 49 52.095506
22 50 43.520990
22 51 50.891358
22 52 49.726064
22 53 47.176130
22 54 57.123309
22 55 28.757720
22 56 26.859936
22 57 96.514609
22 58 87.562302
22 59 60.093304
22 60 21.948966
22 61 19.307287
22 62 44.807965
22 63 3.100358
22 64 36.999304
22 65 37.518058
22 66 82.881685
22 67 11.203110
22 68 56.028472
22 69 53.545148
22 70 25.623547
22 71 96.635145
22 72 49.157796
22 73 50.276093
22 74 56.938399
22 75 29.972380
22 76 71.745424
22 77 74.361572
22 78 89.305498
22 79 12.077088
22 80 38.995148
22 81 62.464567
22 82 61.543536
22 83 11.656750
22 84 63.995730
22 85 9.792101
22 86 19.654920
22 87 9.004690
22 88 70.289952
22 89 60.392601
22 90 3.030169
22 91 24.477824
22 92 28.842198
22 93 19.502678
22 94 92.375356
22 95 38.880121
22 96 23.667859
22 97 49.652928
22 98 75.432546
22 99 32.158581
23 24 20.407392
23 25 14.293146
23 26 51.895174
23 27 76.681932
23 28 97.772405
23 29 75.373069
23 30 29.877434
23 31 21.860421
23 32 3.060691
23 33 34.615641
23 34 62.878651
23 35 97.978434
23 36 9.831586
23 37 32.145471
23 38 38.390752
23 39 48.849919
23 40 88.352678
23 41 80.686007
23 42 57.128925
23 43 75.269874
23 44 47.573313
23 45 18.714721
23 46 35.322599
23 47 34.223460
23 48 71.149946
23 49 11.766334
23 50 21.585905
23 51 92.427552
23 52 49.442875
23 53 17.499960
23 54 44.593831
23 55 77.017857
23 56 4.423475
23 57 57.196779
23 58 98.122280
23 59 1.057970
23 60 15.075512
23 61 4.030640
23 62 25.967294
23 63 67.035067
23 64 77.143711
23 65 6.754791
23 66 90.840750
23 67 67.620157
23 68 72.977259
23 69 16.373721
23 70 98.546827
23 71 9.709161
23 72 84.735440
23 73 72.919819
23 74 1.575604
23 75 85.124304
23 76 57.367159
23 77 39.630455
23 78 24.707186
23 79 99.343650
23 80 6.545619
23 81 42.621702
23 82 39.301755
23 83 48.239814
23 84 71.133972
23 85 85.580886
23 86 62.657999
23 87 2.047285
23 88 29.777256
23 89 61.050788
23 90 74.154397
23 91 15.640899
23 92 36.860520
23 93 72.554155
23 94 20.844876
23 95 34.696490
23 96 84.342494
23 97 15.107986
23 98 31.762357
23 99 8.417850
24 25 62.868782
24 26 35.602786
24 27 72.390803
24 28 51.252511
24 29 78.087995
24 30 9.072801
24 31 48.598311
24 32 18.382122
24 33 76.238858
24 34 22.059027
24 35 12.780948
24 36 72.761442
24 37 46.845777
24 38 50.067527
24 39 34.048950
24 40 25.093320
24 41 99.754953
24 42 52.551427
24 43 68.993993
24 44 22.365222
24 45 58.762609
24 46 85.895712
24 47 9.908273
24 48 45.436247
24 49 74.731462
24 50 52.559715
24 51 93.283135
24 52 51.651760
24 53 37.361088
24 54 62.833007
24 55 22.997068
24 56 64.576129
24 57 56.672336
24 58 84.586142
24 59 99.809852
24 60 69.672282
24 61 92.785550
24 62 95.948527
24 63 51.611754
24 64 22.120121
24 65 35.716798
24 66 36.021415
24 67 27.333605
24 68 10.954052
24 69 75.685901
24 70 69.534879
24 71 51.505707
24 72 52.313261
24 73 58.824579
24 74 42.783322
24 75 36.160539
24 76 3.836563
24 77 93.192520
24 78 10.224928
24 79 12.106151
24 80 2.096958
24 81 55.653775
24 82 53.806187
24 83 72.554374
24 84 25.459360
24 85 51.435354
24 86 0.373470
24 87 18.669788
24 88 75.858150
24 89 95.084458
24 90 66.459302
24 91 58.812565
24 92 54.729580
24 93 14.060323
24 94 24.281931
24 95 41.080285
24 96 80.697273
24 97 24.341156
24 98 87.972394
24 99 92.210858
25 26 59.597367
25 27 91.196174
25 28 64.844188
25 29 94.990704
25 30 71.043149
25 31 67.667348
25 32 2.946359
25 33 61.019406
25 34 79.967265
25 35 98.324879
25 36 93.191675
25 37 46.014050
25 38 16.442918
25 39 86.505075
25 40 52.027260
25 41 10.793522
25 42 92.573724
25 43 49.508745
25 44 18.915874
25 45 52.665032
25 46 41.355155
25 47 28.132808
25 48 51.821837
25 49 19.142222
25 50 69.148848
25 51 74.427324
25 52 93.446323
25 53 68.756164
25 54 10.774266
25 55 14.714690
25 56 11.132563
25 57 62.177679
25 58 64.210499
25 59 73.677272
25 60 84.162271
25 61 50.951351
25 62 60.514335
25 63 49.714286
25 64 23.590407
25 65 80.848708
25 66 93.798887
25 67 51.788263
25 68 61.816097
25 69 42.180052
25 70 95.980495
25 71 43.625953
25 72 41.763448
25 73 80.361408
25 74 91.489767
25 75 92.408098
25 76 68.846620
25 77 26.615183
25 78 8.255991
25 79 85.976966
25 80 62.819424
25 81 20.890082
25 82 53.012394
25 83 65.110133
25 84 61.160432
25 85 76.917856
25 86 81.333027
25 87 15.553513
25 88 80.820368
25 89 82.781583
25 90 5.800304
25 91 78.276133
25 92 40.959372
25 93 39.452079
25 94 89.315547
25 95 65.803717
25 96 85.727450
25 97 14.456175
25 98 64.803116
25 99 17.507703
26 27 23.192262
26 28 28.172574
26 29 7.422062
26 30 87.370744
26 31 14.194144
26 32 96.208053
26 33 60.887422
26 34 34.019403
26 35 3.209043
26 36 22.888795
26 37 85.616652
26 38 74.709198
26 39 82.225860
26 40 78.108665
26 41 53.154921
26 42 72.466685
26 43 18.195425
26 44 92.608308
26 45 58.696262
26 46 48.737880
26 47 54.784149
26 48 75.215918
26 49 61.505918
26 50 52.661744
26 51 19.966179
26 52 89.662628
26 53 91.662423
26 54 72.482051
26 55 32.413611
26 56 28.292432
26 57 80.776306
26 58 44.630479
26 59 1.695196
26 60 85.318658
26 61 84.205536
26 62 1.658311
26 63 59.969638
26 64 63.235950
26 65 62.776159
26 66 1.463595
26 67 46.160448
26 68 42.578853
26 69 83.129804
26 70 97.155250
26 71 87.525104
26 72 7.425027
26 73 77.558056
26 74 39.415047
26 75 88.081948
26 76 46.873222
26 77 76.546977
26 78 51.362961
26 79 38.534162
26 80 46.183136
26 81 90.243282
26 82 79.700928
26 83 8.130869
26 84 40.346308
26 85 68.667041
26 86 5.304559
26 87 65.331194
26 88 27.564286
26 89 14.733998
26 90 91.451898
26 91 1.187924
26 92 30.442245
26 93 59.013902
26 94 58.522830
26 95 97.043154
26 96 48.663336
26 97 30.639527
26 98 0.272320
26 99 86.429142
27 28 68.491071
27 29 74.894310
27 30 98.675123
27 31 9.993310
27 32 81.654047
27 33 74.744891
27 34 51.859208
27 35 51.817154
27 36 18.999354
27 37 30.948025
27 38 2.789630
27 39 75.674606
27 40 22.758080
27 41 43.349684
27 42 45.134114
27 43 50.576133
27 44 65.348299
27 45 14.607441
27 46 87.136167
27 47 66.370707
27 48 72.348006
27 49 66.805454
27 50 74.341070
27 51 92.228485
27 52 22.602463
27 53 21.294751
27 54 7.664570
27 55 23.502883
27 56 79.387481
27 57 42.579682
27 58 44.563736
27 59 95.771457
27 60 53.132166
27 61 88.184778
27 62 37.963854
27 63 18.780846
27 64 8.411700
27 65 38.174500
27 66 50.114851
27 67 97.571736
27 68 5.752773
27 69 0.361614
27 70 76.695246
27 71 63.235665
27 72 12.251270
27 73 0.228282
27 74 30.251126
27 75 31.556206
27 76 24.083929
27 77 68.197172
27 78 61.452224
27 79 44.212891
27 80 18.702603
27 81 31.128200
27 82 41.666697
27 83 24.276979
27 84 94.831905
27 85 99.779805
27 86 91.000672
27 87 95.404008
27 88 64.347971
27 89 19.461915
27 90 12.218283
27 91 72.428791
27 92 31.698138
27 93 17.221081
27 94 82.852300
27 95 29.994336
27 96 33.728353
27 97 35.636482
27 98 65.335139
27 99 95.396950
28 29 15.617160
28 30 90.668860
28 31 18.124428
28 32 92.005531
28 33 87.072178
28 34 28.992634
28 35 29.566959
28 36 80.413905
28 37 37.026947
28 38 88.854811
28 39 50.639287
28 40 5.910760
28 41 84.783109
28 42 87.742542
28 43 72.722846
28 44 62.902583
28 45 10.874905
28 46 70.004452
28 47 82.215931
28 48 29.600738
28 49 41.889983
28 50 48.059190
28 51 25.054458
28 52 9.584631
28 53 60.062559
28 54 61.937883
28 55 31.107916
28 56 40.778694
28 57 70.662028
28 58 63.645488
28 59 80.936490
28 60 96.931661
28 61 88.032081
28 62 5.189311
28 63 45.539842
28 64 11.862441
28 65 94.592505
28 66 72.111238
28 67 93.497569
28 68 2.537649
28 69 86.197807
28 70 57.973502
28 71 39.295904
28 72 53.471629
28 73 41.953864
28 74 19.486103
28 75 1.654738
28 76 51.990599
28 77 46.925833
28 78 86.827277
28 79 51.313578
28 80 31.578340
28 81 52.127568
28 82 29.196668
28 83 54.004613
28 84 88.821590
28 85 77.764841
28 86 91.754183
28 87 56.235540
28 88 88.399141
28 89 52.911698
28 90 26.835748
28 91 19.024368
28 92 60.109359
28 93 37.631273
28 94 39.700472
28 95 77.872977
28 96 22.106702
28 97 92.009473
28 98 57.052056
28 99 96.035641
29 30 35.318502
29 31 40.651957
29 32 5.190480
29 33 82.533396
29 34 5.439141
29 35 30.901792
29 36 53.888358
29 37 66.384521
29 38 0.949471
29 39 98.367360
29 40 41.949592
29 41 54.166060
29 42 48.285175
29 43 34.306935
29 44 50.896243
29 45 49.290724
29 46 98.578441
29 47 95.998532
29 48 34.342844
29 49 78.278169
29 50 34.323248
29 51 13.430561
29 52 42.355610
29 53 51.819061
29 54 98.865202
29 55 23.480916
29 56 2.457342
29 57 86.574935
29 58 86.792728
29 59 6.209101
29 60 31.927043
29 61 27.426385
29 62 29.107198
29 63 6.968110
29 64 59.656608
29 65 39.276636
29 66 43.475300
29 67 2.749685
29 68 30.065164
29 69 82.537067
29 70 96.917825
29 71 11.508750
29 72 46.434969
29 73 47.065822
29 74 45.964716
29 75 49.169733
29 76 86.521072
29 77 95.600169
29 78 77.607136
29 79 10.599586
29 80 89.400110
29 81 59.617748
29 82 73.302969
29 83 88.039326
29 84 69.262068
29 85 38.081457
29 86 57.843039
29 87 43.317927
29 88 59.211947
29 89 72.667203
29 90 75.061068
29 91 18.629485
29 92 26.136692
29 93 11.843306
29 94 53.171168
29 95 4.736536
29 96 26.305910
29 97 30.564833
29 98 83.942512
29 99 85.169486
30 31 90.613278
30 32 42.365726
30 33 41.971495
30 34 40.324141
30 35 38.228771
30 36 26.276092
30 37 12.987595
30 38 26.316326
30 39 17.920106
30 40 92.261527
30 41 83.429847
30 42 40.034652
30 43 67.415160
30 44 25.775941
30 45 67.456658
30 46 44.039485
30 47 62.915292
30 48 84.538826
30 49 12.102449
30 50 52.788231
30 51 3.232870
30 52 68.792440
30 53 26.470437
30 54 75.124079
30 55 36.014547
30 56 50.063990
30 57 26.651586
30 58 67.047329
30 59 87.125091
30 60 22.852307
30 61 74.485598
30 62 73.495562
30 63 98.504913
30 64 38.678137
30 65 15.330556
30 66 28.190816
30 67 14.677675
30 68 92.581653
30 69 87.683620
30 70 36.569079
30 71 83.572619
30 72 58.420337
30 73 85.796000
30 74 88.389346
30 75 53.439617
30 76 11.214926
30 77 5.351117
30 78 33.826604
30 79 54.373158
30 80 32.310611
30 81 91.825763
30 82 9.685049
30 83 50.324778
30 84 66.265253
30 85 41.329749
30 86 20.824977
30 87 35.471745
30 88 87.145880
30 89 74.520381
30 90 65.978702
30 91 27.423078
30 92 36.309278
30 93 15.613841
30 94 46.837996
30 95 78.982252
30 96 13.761991
30 97 60.566355
30 98 14.627502
30 99 90.049225
31 32 40.839636
31 33 11.173818
31 34 89.335641
31 35 51.732747
31 36 63.214899
31 37 85.139295
31 38 33.356546
31 39 95.857097
31 40 30.138159
31 41 86.083617
31 42 73.503600
31 43 54.785785
31 44 68.334199
31 45 32.025103
31 46 43.187173
31 47 58.847955
31 48 67.122987
31 49 96.030152
31 50 60.006200
31 51 11.641546
31 52 5.102073
31 53 8.537287
31 54 63.085262
31 55 87.100555
31 56 78.122644
31 57 7.283009
31 58 9.195861
31 59 86.451974
31 60 33.310815
31 61 97.808548
31 62 67.032631
31 63 78.051332
31 64 74.530292
31 65 5.202462
31 66 54.972219
31 67 18.574006
31 68 80.952040
31 69 56.034746
31 70 39.224659
31 71 20.152726
31 72 72.291173
31 73 28.363932
31 74 46.494027
31 75 84.790057
31 76 61.790706
31 77 47.249410
31 78 48.097255
31 79 74.737835
31 80 61.176495
31 81 83.377047
31 82 40.946970
31 83 25.523866
31 84 40.577077
31 85 33.206860
31 86 84.886290
31 87 36.919485
31 88 0.796762
31 89 20.477391
31 90 55.570507
31 91 96.379807
31 92 85.349758
31 93 60.952120
31 94 37.422637
31 95 99.351837
31 96 45.307771
31 97 74.969094
31 98 12.146866
31 99 31.333839
32 33 71.282904
32 34 15.655713
32 35 94.865910
32 36 67.682686
32 37 23.762343
32 38 4.596369
32 39 32.155346
32 40 28.904170
32 41 25.530757
32 42 31.291475
32 43 4.080079
32 44 1.524540
32 45 28.060929
32 46 77.922132
32 47 65.794992
32 48 97.629801
32 49 27.522615
32 50 76.735513
32 51 23.354028
32 52 79.772640
32 53 85.454227
32 54 93.791824
32 55 63.078833
32 56 22.185040
32 57 4.161371
32 58 59.864425
32 59 44.170231
32 60 14.098018
32 61 17.550922
32 62 36.960574
32 63 20.202766
32 64 36.458135
32 65 84.378732
32 66 17.230926
32 67 76.724623
32 68 59.443731
32 69 12.783681
32 70 99.961806
32 71 59.392219
32 72 14.922142
32 73 2.500272
32 74 81.894973
32 75 19.900848
32 76 95.352395
32 77 64.286516
32 78 26.295427
32 79 25.429736
32 80 18.626168
32 81 64.873391
32 82 46.988554
32 83 61.401951
32 84 76.953143
32 85 50.136654
32 86 55.013725
32 87 7.066579
32 88 57.135060
32 89 19.211379
32 90 67.592217
32 91 78.742680
32 92 79.436134
32 93 57.914050
32 94 71.783093
32 95 16.521498
32 96 52.745764
32 97 91.106640
32 98 68.501522
32 99 36.805500
33 34 84.842729
33 35 80.531608
33 36 96.499712
33 37 85.269782
33 38 18.308365
33 39 77.166235
33 40 50.461492
33 41 2.663467
33 42 84.999471
33 43 35.289338
33 44 62.537308
33 45 59.325723
33 46 84.980024
33 47 9.222877
33 48 12.447206
33 49 23.373057
33 50 99.423990
33 51 83.105471
33 52 67.705126
33 53 2.221600
33 54 41.239886
33 55 29.074481
33 56 32.568671
33 57 37.440091
33 58 32.030953
33 59 49.877708
33 60 1.994215
33 61 38.886336
33 62 69.493111
33 63 38.205402
33 64 75.178074
33 65 15.661903
33 66 15.466189
33 67 76.927740
33 68 82.190186
33 69 98.626930
33 70 91.592116
33 71 11.942493
33 72 16.757559
33 73 52.048822
33 74 16.897116
33 75 52.482125
33 76 48.430537
33 77 40.415797
33 78 59.603211
33 79 92.499097
33 80 8.165650
33 81 50.528144
33 82 4.087585
33 83 1.142680
33 84 2.784705
33 85 68.687150
33 86 53.146702
33 87 0.360112
33 88 15.820430
33 89 78.133700
33 90 95.585281
33 91 33.299487
33 92 94.934907
33 93 72.845523
33 94 69.638604
33 95 28.461234
33 96 9.397623
33 97 80.384141
33 98 43.849794
33 99 81.439666
34 35 85.035984
34 36 48.689596
34 37 18.762108
34 38 8.615523
34 39 88.621686
34 40 79.553057
34 41 25.149482
34 42 75.305014
34 43 38.832291
34 44 84.954417
34 45 57.496878
34 46 64.640403
34 47 66.728050
34 48 1.534093
34 49 35.055271
34 50 32.851648
34 51 35.109805
34 52 23.175163
34 53 27.034373
34 54 91.638236
34 55 53.174629
34 56 2.004135
34 57 13.359502
34 58 68.964781
34 59 90.561566
34 60 24.075549
34 61 77.907249
34 62 25.883571
34 63 3.180712
34 64 87.587735
34 65 47.247928
34 66 48.881734
34 67 32.144558
34 68 98.684035
34 69 94.661008
34 70 94.770217
34 71 26.671383
34 72 52.725860
34 73 26.553056
34 74 38.276352
34 75 72.006194
34 76 87.380930
34 77 56.396017
34 78 61.271258
34 79 74.205579
34 80 77.952148
34 81 49.916861
34 82 26.957899
34 83 65.058489
34 84 95.079535
34 85 94.508002
34 86 2.365123
34 87 42.465916
34 88 60.279714
34 89 5.691090
34 90 28.137577
34 91 54.278055
34 92 15.744439
34 93 33.955151
34 94 85.880851
34 95 66.888409
34 96 71.401718
34 97 76.403216
34 98 80.215826
34 99 33.810078
35 36 4.450103
35 37 29.379974
35 38 35.215670
35 39 94.010204
35 40 64.408747
35 41 40.616198
35 42 3.043468
35 43 84.954358
35 44 80.182855
35 45 32.413989
35 46 96.378021
35 47 51.113461
35 48 74.726196
35 49 71.010169
35 50 85.609873
35 51 65.111545
35 52 67.589402
35 53 51.493436
35 54 46.809131
35 55 55.743502
35 56 85.974716
35 57 52.514167
35 58 7.111238
35 59 54.767729
35 60 10.875025
35 61 90.514063
35 62 10.436292
35 63 32.679347
35 64 56.456904
35 65 69.316043
35 66 18.352144
35 67 92.595468
35 68 18.054539
35 69 77.653182
35 70 68.410951
35 71 30.934769
35 72 26.973337
35 73 34.578662
35 74 35.433449
35 75 53.749393
35 76 18.759161
35 77 20.687060
35 78 79.984719
35 79 58.367997
35 80 55.671053
35 81 61.690539
35 82 22.679724
35 83 51.434539
35 84 43.802425
35 85 50.131813
35 86 52.976486
35 87 76.478181
35 88 50.627670
35 89 0.879012
35 90 66.759281
35 91 66.825478
35 92 59.708240
35 93 36.535900
35 94 28.283685
35 95 22.966753
35 96 95.874182
35 97 90.014097
35 98 68.949991
35 99 37.414435
36 37 16.404245
36 38 93.252365
36 39 67.890886
36 40 54.641802
36 41 91.559633
36 42 93.431139
36 43 7.503935
36 44 58.866462
36 45 91.283557
36 46 1.018932
36 47 60.828840
36 48 28.243595
36 49 53.960742
36 50 27.600383
36 51 47.064096
36 52 80.459827
36 53 37.838070
36 54 15.674089
36 55 86.537069
36 56 61.769361
36 57 46.039630
36 58 97.471603
36 59 97.086156
36 60 99.189739
36 61 72.066387
36 62 45.337278
36 63 0.083157
36 64 43.875476
36 65 34.252778
36 66 92.321896
36 67 46.218547
36 68 82.613503
36 69 54.859570
36 70 8.381333
36 71 28.691851
36 72 83.935157
36 73 92.314311
36 74 14.934777
36 75 24.593886
36 76 75.515296
36 77 53.567768
36 78 8.525271
36 79 94.037105
36 80 20.329803
36 81 97.616768
36 82 42.938704
36 83 70.984910
36 84 70.468610
36 85 90.950888
36 86 88.375567
36 87 99.750187
36 88 29.552099
36 89 91.012459
36 90 46.133144
36 91 6.778032
36 92 47.374543
36 93 14.716426
36 94 47.744046
36 95 48.596967
36 96 3.699022
36 97 95.658553
36 98 8.630313
36 99 43.717658
37 38 12.054043
37 39 45.847591
37 40 38.070516
37 41 78.777537
37 42 88.932853
37 43 15.628996
37 44 29.640719
37 45 77.374373
37 46 88.972233
37 47 88.924812
37 48 69.278240
37 49 33.801256
37 50 2.488341
37 51 59.996415
37 52 1.730634
37 53 43.290130
37 54 48.172938
37 55 12.643798
37 56 90.390432
37 57 5.390363
37 58 70.804132
37 59 63.087112
37 60 90.379598
37 61 37.753576
37 62 71.501542
37 63 33.733259
37 64 30.235821
37 65 13.865284
37 66 56.356580
37 67 96.612276
37 68 63.666116
37 69 30.158612
37 70 88.194302
37 71 62.475390
37 72 9.571484
37 73 15.464744
37 74 65.774098
37 75 94.378538
37 76 45.909633
37 77 18.899352
37 78 34.912246
37 79 93.032285
37 80 60.951033
37 81 51.053831
37 82 56.810132
37 83 35.281012
37 84 94.096960
37 85 7.754561
37 86 20.297763
37 87 46.781370
37 88 17.666277
37 89 75.673116
37 90 86.752902
37 91 55.281914
37 92 20.921221
37 93 4.714733
37 94 99.132039
37 95 1.862999
37 96 58.090502
37 97 33.381960
37 98 69.850061
37 99 84.077908
38 39 13.261495
38 40 70.204925
38 41 86.171440
38 42 67.143339
38 43 16.751489
38 44 66.849149
38 45 36.326333
38 46 27.159305
38 47 19.931239
38 48 66.656456
38 49 64.740971
38 50 83.795645
38 51 98.462402
38 52 76.143947
38 53 10.572329
38 54 38.964224
38 55 7.523656
38 56 86.380620
38 57 70.162956
38 58 62.703098
38 59 56.838642
38 60 66.180733
38 61 51.082603
38 62 57.830840
38 63 8.182086
38 64 59.697510
38 65 53.099017
38 66 90.886266
38 67 23.528820
38 68 47.270327
38 69 19.721125
38 70 98.450885
38 71 8.123596
38 72 70.273112
38 73 52.883553
38 74 65.158378
38 75 99.487988
38 76 78.231103
38 77 72.892253
38 78 22.527457
38 79 50.743853
38 80 29.617763
38 81 35.926753
38 82 36.211491
38 83 44.621188
38 84 66.513084
38 85 92.195352
38 86 33.340320
38 87 53.131423
38 88 87.699124
